Gene ID	source_id	Product Description
TGME49_297090	TGME49_297090-t26_1	hypothetical protein
TGME49_297100	TGME49_297100-t26_1	hypothetical protein
TGME49_297110	TGME49_297110-t26_1	kinesin motor domain-containing protein
TGME49_297120	TGME49_297120-t26_1	hypothetical protein
TGME49_297130	TGME49_297130-t26_1	hypothetical protein
TGME49_297140	TGME49_297140-t26_1	U6 snRNA-associated sm family protein Lsm2, putative
TGME49_297150	TGME49_297150-t26_1	MORN repeat-containing protein
TGME49_297160	TGME49_297160-t26_1	hypothetical protein
TGME49_297170	TGME49_297170-t26_1	50S ribosomal protein L17, putative
TGME49_297180	TGME49_297180-t26_1	hypothetical protein
TGME49_297190	TGME49_297190-t26_1	hypothetical protein
TGME49_297210	TGME49_297210-t26_1	hypothetical protein
TGME49_297220	TGME49_297220-t26_1	AMP-binding enzyme domain-containing protein
TGME49_297230	TGME49_297230-t26_1	Vps53 family, N-terminal protein
TGME49_297245	TGME49_297245-t26_1	transporter, major facilitator family protein
TGME49_297270	TGME49_297270-t26_1	hypothetical protein
TGME49_297280	TGME49_297280-t26_1	hypothetical protein
TGME49_297290	TGME49_297290-t26_1	hypothetical protein
TGME49_297300	TGME49_297300-t26_1	hypothetical protein
TGME49_297310	TGME49_297310-t26_1	hypothetical protein
TGME49_297320	TGME49_297320-t26_1	hypothetical protein
TGME49_297330	TGME49_297330-t26_1	hypothetical protein
TGME49_297340	TGME49_297340-t26_1	hypothetical protein
TGME49_297350	TGME49_297350-t26_1	hypothetical protein
TGME49_297360	TGME49_297360-t26_1	hypothetical protein
TGME49_297380	TGME49_297380-t26_1	hypothetical protein
TGME49_297390	TGME49_297390-t26_1	WD domain, G-beta repeat-containing protein
TGME49_297395	TGME49_297395-t26_1	hypothetical protein
TGME49_297400	TGME49_297400-t26_1	hypothetical protein
TGME49_297410	TGME49_297410-t26_1	hypothetical protein
TGME49_297420	TGME49_297420-t26_1	beta-tubulin cofactor D, putative
TGME49_297430	TGME49_297430-t26_1	hypothetical protein
TGME49_297440	TGME49_297440-t26_1	hypothetical protein
TGME49_297450	TGME49_297450-t26_1	hypothetical protein
TGME49_297460	TGME49_297460-t26_1	hypothetical protein
TGME49_297465	TGME49_297465-t26_1	hypothetical protein
TGME49_297470	TGME49_297470-t26_1	myosin light chain 2, putative
TGME49_297480	TGME49_297480-t26_1	hypothetical protein
TGME49_297488	TGME49_297488-t26_1	hypothetical protein
TGME49_297492	TGME49_297492-t26_1	hypothetical protein
TGME49_297495	TGME49_297495-t26_1	hypothetical protein
TGME49_297500	TGME49_297500-t26_1	T-complex protein 1 eta subunit
TGME49_297505	TGME49_297505-t26_1	hypothetical protein
TGME49_297510	TGME49_297510-t26_1	hypothetical protein
TGME49_297520	TGME49_297520-t26_1	proteophosphoglycan PPG1
TGME49_297530	TGME49_297530-t26_1	DNA-directed RNA polymerase I RPA2
TGME49_297640	TGME49_297640-t26_1	acyltransferase ATS2
TGME49_297643	TGME49_297643-t26_1	hypothetical protein
TGME49_297647	TGME49_297647-t26_1	hypothetical protein
TGME49_297650	TGME49_297650-t26_1	inorganic phosphate transporter PIT
TGME49_297660	TGME49_297660-t26_1	hypothetical protein
TGME49_297670	TGME49_297670-t26_1	hypothetical protein
TGME49_297680	TGME49_297680-t26_1	calmodulin, putative
TGME49_297690	TGME49_297690-t26_1	hypothetical protein
TGME49_297700	TGME49_297700-t26_1	hypothetical protein
TGME49_297710	TGME49_297710-t26_1	hypothetical protein
TGME49_297720	TGME49_297720-t26_1	trehalose-phosphatase
TGME49_297725	TGME49_297725-t26_1	hypothetical protein
TGME49_297730	TGME49_297730-t26_1	transcription elongation factor 1-like divergent protein ELD
TGME49_297745	TGME49_297745-t26_1	hypothetical protein
TGME49_297760	TGME49_297760-t26_1	hypothetical protein
TGME49_297770	TGME49_297770-t26_1	hypothetical protein
TGME49_297780	TGME49_297780-t26_1	DNA gyrase subunit B
TGME49_297790	TGME49_297790-t26_1	hypothetical protein
TGME49_297800	TGME49_297800-t26_1	structural maintenance of chromosomes protein SMC2, putative
TGME49_297810	TGME49_297810-t26_1	cytochrome c oxidase subunit ApiCOX30
TGME49_297820	TGME49_297820-t26_1	sperm associated antigen 6, putative
TGME49_297830	TGME49_297830-t26_1	hypothetical protein
TGME49_297840	TGME49_297840-t26_1	DNA primase, large subunit
TGME49_297845	TGME49_297845-t26_1	hypothetical protein
TGME49_297850	TGME49_297850-t26_1	Branched-chain-amino-acid aminotransferase
TGME49_297870	TGME49_297870-t26_1	inner membrane complex protein IMC36
TGME49_297880	TGME49_297880-t26_1	dense granule protein GRA23
TGME49_297890	TGME49_297890-t26_1	hypothetical protein
TGME49_297900	TGME49_297900-t26_1	dense granule protein GRA83
TGME49_297910	TGME49_297910-t26_1	hypothetical protein
TGME49_297920	TGME49_297920-t26_1	hypothetical protein
TGME49_297925	TGME49_297925-t26_1	HesB-like domain-containing protein
TGME49_297940	TGME49_297940-t26_1	single-stranded DNA-binding protein SSB
TGME49_297950	TGME49_297950-t26_1	tRNA-Ala
TGME49_297960	TGME49_297960-t26_1	rhoptry neck protein RON6
TGME49_297970	TGME49_297970-t26_1	aspartyl aminopeptidase
TGME49_297980	TGME49_297980-t26_1	hypothetical protein
TGME49_297990	TGME49_297990-t26_1	tRNA-Pro
TGME49_298000	TGME49_298000-t26_1	tRNA-Pro
TGME49_298010	TGME49_298010-t26_1	hypothetical protein
TGME49_298020	TGME49_298020-t26_1	DEAD-family helicase
TGME49_298030	TGME49_298030-t26_1	Ubiquinol-cytochrome c chaperone, putative
TGME49_298040	TGME49_298040-t26_1	hypothetical protein
TGME49_298050	TGME49_298050-t26_1	hypothetical protein
TGME49_298060	TGME49_298060-t26_1	Toxoplasma gondii family C protein
TGME49_298070	TGME49_298070-t26_1	hypothetical protein
TGME49_298080	TGME49_298080-t26_1	hypothetical protein
TGME49_298090	TGME49_298090-t26_1	Toxoplasma gondii family B protein
TGME49_298590	TGME49_298590-t26_1	hypothetical protein
TGME49_298600	TGME49_298600-t26_1	leucine zipper-like transcriptional regulator
TGME49_298610	TGME49_298610-t26_1	GYF domain-containing protein
TGME49_298620	TGME49_298620-t26_1	hypothetical protein
TGME49_298630	TGME49_298630-t26_1	vacuolar transporter chaperone VTC2
TGME49_298820	TGME49_298820-t26_1	hypothetical protein
TGME49_298830	TGME49_298830-t26_1	hypothetical protein
TGME49_298840	TGME49_298840-t26_1	hypothetical protein
TGME49_298960	TGME49_298960-t26_1	Toxoplasma gondii family C protein
TGME49_298970	TGME49_298970-t26_1	LSM3, U6 small nuclear RNA associated isoform 2 family protein
TGME49_298980	TGME49_298980-t26_1	RNA pseudouridine synthase superfamily protein
TGME49_298990	TGME49_298990-t26_1	ferredoxin NADP+ oxidoreductase FNR
TGME49_299000	TGME49_299000-t26_1	hypothetical protein
TGME49_299010	TGME49_299010-t26_1	hypothetical protein
TGME49_299015	TGME49_299015-t26_1	hypothetical protein
TGME49_299020	TGME49_299020-t26_1	AP2 domain transcription factor AP2III-4
TGME49_299030	TGME49_299030-t26_1	RNA recognition motif 2 protein
TGME49_299040	TGME49_299040-t26_1	phosphatidylinositol n-acetylglucosaminyltransferase
TGME49_299050	TGME49_299050-t26_1	ribosomal protein RPL17
TGME49_299060	TGME49_299060-t26_1	sodium/hydrogen exchanger NHE2
TGME49_299070	TGME49_299070-t26_1	pyruvate kinase PyKII
TGME49_299080	TGME49_299080-t26_1	vacuolar transporter chaperone VTC4
TGME49_299100	TGME49_299100-t26_1	hypothetical protein
TGME49_299110	TGME49_299110-t26_1	cleft lip and palate transmembrane protein 1 (clptm1) protein
TGME49_299120	TGME49_299120-t26_1	hypothetical protein
TGME49_299130	TGME49_299130-t26_1	hypothetical protein
TGME49_299150	TGME49_299150-t26_1	AP2 domain transcription factor AP2III-3
TGME49_299160	TGME49_299160-t26_1	hypothetical protein
TGME49_299168	TGME49_299168-t26_1	ATPase, AAA family protein
TGME49_299172	TGME49_299172-t26_1	hypothetical protein
TGME49_299180	TGME49_299180-t26_1	synaptobrevin homolog YKT6, putative
TGME49_299190	TGME49_299190-t26_1	B-box zinc finger domain-containing protein
TGME49_299200	TGME49_299200-t26_1	Bet3 transport protein, putative
TGME49_299210	TGME49_299210-t26_1	CTP synthase
TGME49_299220	TGME49_299220-t26_1	hypothetical protein
TGME49_299230	TGME49_299230-t26_1	F-box domain-containing protein
TGME49_299240	TGME49_299240-t26_1	hypothetical protein
TGME49_299250	TGME49_299250-t26_1	hypothetical protein
TGME49_299260	TGME49_299260-t26_1	hypothetical protein
TGME49_299270	TGME49_299270-t26_1	hypothetical protein
TGME49_299570	TGME49_299570-t26_1	Toxoplasma gondii family B protein
TGME49_299670	TGME49_299670-t26_1	hypothetical protein
TGME49_299780	TGME49_299780-t26_1	hypothetical protein
TGME49_299790	TGME49_299790-t26_1	hypothetical protein
TGME49_299800	TGME49_299800-t26_1	hypothetical protein
TGME49_299810	TGME49_299810-t26_1	cysteine-tRNA synthetase (CysRS)
TGME49_299820	TGME49_299820-t26_1	hypothetical protein
TGME49_299825	TGME49_299825-t26_1	tRNA-Pro
TGME49_299900	TGME49_299900-t26_1	hypothetical protein
TGME49_299970	TGME49_299970-t26_1	tetratricopeptide repeat-containing protein
TGME49_299980	TGME49_299980-t26_1	hypothetical protein
TGME49_299990	TGME49_299990-t26_1	archease family protein
TGME49_299995	TGME49_299995-t26_1	hypothetical protein
TGME49_300000	TGME49_300000-t26_1	ribosomal protein RPL18
TGME49_300010	TGME49_300010-t26_1	hypothetical protein
TGME49_300020	TGME49_300020-t26_1	ATP-dependent metallopeptidase HflB subfamily protein
TGME49_300030	TGME49_300030-t26_1	hypothetical protein
TGME49_300040	TGME49_300040-t26_1	ubiquitin-conjugating enzyme subfamily protein
TGME49_300048	TGME49_300048-t26_1	hypothetical protein
TGME49_300052	TGME49_300052-t26_1	hypothetical protein
TGME49_300055	TGME49_300055-t26_1	hypothetical protein
TGME49_300060	TGME49_300060-t26_1	signal peptidase subunit protein
TGME49_300070	TGME49_300070-t26_1	hypothetical protein
TGME49_300080	TGME49_300080-t26_1	hypothetical protein
TGME49_300090	TGME49_300090-t26_1	hypothetical protein
TGME49_300100	TGME49_300100-t26_1	rhoptry neck protein RON2
TGME49_300110	TGME49_300110-t26_1	hypothetical protein
TGME49_300120	TGME49_300120-t26_1	aminotransferase, class V superfamily protein
TGME49_300130	TGME49_300130-t26_1	apical membrane antigen 1 domain-containing protein
TGME49_300140	TGME49_300140-t26_1	elongation factor 1-gamma, putative
TGME49_300150	TGME49_300150-t26_1	hypothetical protein
TGME49_300160	TGME49_300160-t26_1	hypothetical protein
TGME49_300180	TGME49_300180-t26_1	hypothetical protein
TGME49_300190	TGME49_300190-t26_1	ribosomal protein RPL37A
TGME49_300200	TGME49_300200-t26_1	histone H2AZ
TGME49_300220	TGME49_300220-t26_1	hypothetical protein
TGME49_300230	TGME49_300230-t26_1	nuclease, putative
TGME49_300240	TGME49_300240-t26_1	syntaxin 6
TGME49_300250	TGME49_300250-t26_1	MtN3/saliva family protein
TGME49_300260	TGME49_300260-t26_1	threonyl-tRNA synthetase family protein
TGME49_300270	TGME49_300270-t26_1	hypothetical protein
TGME49_300280	TGME49_300280-t26_1	LSM domain-containing protein
TGME49_300285	TGME49_300285-t26_1	hypothetical protein
TGME49_300290	TGME49_300290-t26_1	syntaxin-10
TGME49_300300	TGME49_300300-t26_1	hypothetical protein
TGME49_300310	TGME49_300310-t26_1	26S proteasome regulatory subunit, S6a family AAA ATpase
TGME49_300320	TGME49_300320-t26_1	dimethyladenosine transferase
TGME49_300330	TGME49_300330-t26_1	hypothetical protein
TGME49_300340	TGME49_300340-t26_1	CAF1 family ribonuclease
TGME49_300350	TGME49_300350-t26_1	cysteine desulfurase/selenocysteine lyase family PLP dependent transferase superfamily protein
TGME49_300360	TGME49_300360-t26_1	ADP/ATP translocase
TGME49_300370	TGME49_300370-t26_1	hypothetical protein
TGME49_300380	TGME49_300380-t26_1	endoplasmic reticulum oxidoreductin, putative
TGME49_300601	TGME49_300601-t26_1	ribosomal protein S11
TGME49_300604	TGME49_300604-t26_1	ribosomal protein L36
TGME49_300606	TGME49_300606-t26_1	ribosomal protein S5, putative
TGME49_300608	TGME49_300608-t26_1	ribosomal protein L6, putative
TGME49_300611	TGME49_300611-t26_1	ribosomal protein L14
TGME49_300612	TGME49_300612-t26_1	ribosomal protein S17
TGME49_300613	TGME49_300613-t26_1	ribosomal protein L16, putative
TGME49_300615	TGME49_300615-t26_1	ribosomal protein S3, putative
TGME49_300618	TGME49_300618-t26_1	ribosomal protein S19
TGME49_300621	TGME49_300621-t26_1	ribosomal protein L2
TGME49_300631	TGME49_300631-t26_1	ribosomal protein L4
TGME49_300641	TGME49_300641-t26_1	ribosomal protein S4
TGME49_300650	TGME49_300650-t26_1	ycf24 family protein, putative
TGME49_300660	TGME49_300660-t26_1	RNA polymerase B
TGME49_300680	TGME49_300680-t26_1	RNA polymerase C1, putative
TGME49_300690	TGME49_300690-t26_1	RNA polymerase C2, putative
TGME49_300700	TGME49_300700-t26_1	ribosomal protein S2, putative
TGME49_300780	TGME49_300780-t26_1	hypothetical protein
TGME49_300790	TGME49_300790-t26_1	hypothetical protein
TGME49_300980	TGME49_300980-t26_1	hypothetical protein
TGME49_300990	TGME49_300990-t26_1	Toxoplasma gondii family C protein
TGME49_301000	TGME49_301000-t26_1	methyltransferase
TGME49_301010	TGME49_301010-t26_1	serine/threonine protein phosphatase PP6, putative
TGME49_301120	TGME49_301120-t26_1	acetyl-CoA acetyltransferase
TGME49_301130	TGME49_301130-t26_1	hypothetical protein
TGME49_301140	TGME49_301140-t26_1	SAG-related sequence SRS19A
TGME49_301150	TGME49_301150-t26_1	SAG-related sequence SRS19B
TGME49_301160	TGME49_301160-t26_1	SAG-related sequence SRS19C
TGME49_301170	TGME49_301170-t26_1	SAG-related sequence SRS19D
TGME49_301180	TGME49_301180-t26_1	SAG-related sequence SRS19F
TGME49_301190	TGME49_301190-t26_1	hypothetical protein
TGME49_301200	TGME49_301200-t26_1	hypothetical protein
TGME49_301210	TGME49_301210-t26_1	NAD(P) transhydrogenase subunit beta, putative
TGME49_301216	TGME49_301216-t26_1	endonuclease/exonuclease/phosphatase family protein
TGME49_301218	TGME49_301218-t26_1	hypothetical protein
TGME49_301222	TGME49_301222-t26_1	DNA repair protein Rad4 domain-containing protein
TGME49_301240	TGME49_301240-t26_1	hypothetical protein
TGME49_301250	TGME49_301250-t26_1	hypothetical protein
TGME49_301260	TGME49_301260-t26_1	hypothetical protein
TGME49_301270	TGME49_301270-t26_1	tyrosine kinase-like protein TKL1
TGME49_301280	TGME49_301280-t26_1	hypothetical protein
TGME49_301290	TGME49_301290-t26_1	hypothetical protein
TGME49_301300	TGME49_301300-t26_1	hypothetical protein
TGME49_301310	TGME49_301310-t26_1	hypothetical protein
TGME49_301330	TGME49_301330-t26_1	hypothetical protein
TGME49_301340	TGME49_301340-t26_1	DnaJ domain-containing protein
TGME49_301350	TGME49_301350-t26_1	SNARE associated protein
TGME49_301355	TGME49_301355-t26_1	hypothetical protein
TGME49_301360	TGME49_301360-t26_1	phosphate transporter, putative
TGME49_301370	TGME49_301370-t26_1	palmitoyltransferase DHHC10
TGME49_301380	TGME49_301380-t26_1	elongation factor Tu GTP binding domain-containing protein
TGME49_301390	TGME49_301390-t26_1	ribosome biogenesis protein BOP1, putative
TGME49_301400	TGME49_301400-t26_1	hypothetical protein
TGME49_301410	TGME49_301410-t26_1	AP-4 complex accessory subunit Tepsin, putative
TGME49_301415	TGME49_301415-t26_1	hypothetical protein
TGME49_301420	TGME49_301420-t26_1	SAS6-like protein
TGME49_301430	TGME49_301430-t26_1	septum formation protein maf, putative
TGME49_301440	TGME49_301440-t26_1	calcium-dependent protein kinase CDPK1
TGME49_301450	TGME49_301450-t26_1	FG-GAP repeat-containing protein
TGME49_301460	TGME49_301460-t26_1	hypothetical protein
TGME49_301470	TGME49_301470-t26_1	hypothetical protein
TGME49_301480	TGME49_301480-t26_1	hypothetical protein
TGME49_301690	TGME49_301690-t26_1	hypothetical protein
TGME49_301890	TGME49_301890-t26_1	Toxoplasma gondii family B protein
TGME49_301996	TGME49_301996-t26_1	ORF D
TGME49_301998	TGME49_301998-t26_1	ORF C, putative
TGME49_302000	TGME49_302000-t26_1	chaperone clp, putative
TGME49_302003	TGME49_302003-t26_1	ORF E
TGME49_302005	TGME49_302005-t26_1	ORF F
TGME49_302007	TGME49_302007-t26_1	ribosomal protein L11, putative
TGME49_302009	TGME49_302009-t26_1	ORF B
TGME49_302050	TGME49_302050-t26_1	elongation factor tu, apicoplast, putative
TGME49_302053	TGME49_302053-t26_1	ribosomal protein S7
TGME49_302055	TGME49_302055-t26_1	ribosomal protein S12
TGME49_302057	TGME49_302057-t26_1	ribosomal protein S7
TGME49_302060	TGME49_302060-t26_1	elongation factor tu, apicoplast, putative
TGME49_302150	TGME49_302150-t26_1	ATPase, AAA family protein
TGME49_302450	TGME49_302450-t26_1	TFIIH basal transcription factor complex helicase XPB subunit, putative
TGME49_303050	TGME49_303050-t26_1	zinc finger, c2h2 type family protein
TGME49_303450	TGME49_303450-t26_1	coatomer gamma subunit
TGME49_304450	TGME49_304450-t26_1	cation-transporting ATPase
TGME49_304460	TGME49_304460-t26_1	zinc finger, C3HC4 type (RING finger) domain-containing protein
TGME49_304470	TGME49_304470-t26_1	3-ketosphinganine reductase, putative
TGME49_304480	TGME49_304480-t26_1	3-oxo-5-alpha-steroid 4-dehydrogenase
TGME49_304490	TGME49_304490-t26_1	hypothetical protein
TGME49_304500	TGME49_304500-t26_1	hypothetical protein
TGME49_304520	TGME49_304520-t26_1	hypothetical protein
TGME49_304630	TGME49_304630-t26_1	ATG C terminal domain-containing protein
TGME49_304640	TGME49_304640-t26_1	hypothetical protein
TGME49_304650	TGME49_304650-t26_1	histidine acid phosphatase superfamily protein
TGME49_304660	TGME49_304660-t26_1	prostaglandin-E synthase
TGME49_304670	TGME49_304670-t26_1	inner membrane complex protein IMC23
TGME49_304680	TGME49_304680-t26_1	DNA damage-inducible protein 1
TGME49_304690	TGME49_304690-t26_1	hypothetical protein
TGME49_304700	TGME49_304700-t26_1	hypothetical protein
TGME49_304710	TGME49_304710-t26_1	eukaryotic peptide chain release factor, putative
TGME49_304720	TGME49_304720-t26_1	hypothetical protein
TGME49_304730	TGME49_304730-t26_1	MOB-like protein phocein
TGME49_304740	TGME49_304740-t26_1	rhoptry kinase family protein ROP35
TGME49_304750	TGME49_304750-t26_1	zinc finger, C3HC4 type (RING finger) domain-containing protein
TGME49_304755	TGME49_304755-t26_1	hypothetical protein
TGME49_304760	TGME49_304760-t26_1	RNA recognition motif-containing protein
TGME49_304770	TGME49_304770-t26_1	ubiquitin-conjugating enzyme subfamily protein
TGME49_304870	TGME49_304870-t26_1	hypothetical protein
TGME49_304880	TGME49_304880-t26_1	hypothetical protein
TGME49_304890	TGME49_304890-t26_1	hypothetical protein
TGME49_304900	TGME49_304900-t26_1	hypothetical protein
TGME49_304910	TGME49_304910-t26_1	hypothetical protein
TGME49_304920	TGME49_304920-t26_1	hypothetical protein
TGME49_304930	TGME49_304930-t26_1	hypothetical protein
